SKU,EBO_Qty,D2C_Qty,Total_Qty,Bagalur,EBO_Transfer,D2C_Transfer,Total_3PL_Transfer,Bhiwandi,Kolkata,Gurgaon
MTOR40LGMLAR,17.0,10.0,27,27,0,0,0,0,0,0
MTOR40LGMMED,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40LGMSML,7.0,9.0,16,16,0,0,0,0,0,0
MTOR40LGMXLR,28.0,10.0,38,38,0,0,0,0,0,0
MTOR40LLMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40MEMLAR,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40MEMMED,0.0,45.0,45,39,0,6,6,3,2,1
MTOR40MEMSML,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40MEMXLR,0.0,32.0,32,27,0,5,5,2,2,1
MTOR40MME2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40MMELAR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40MMEMED,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40MMESML,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40MMEXLR,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40NAM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40NAMLAR,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40NAMMED,0.0,10.0,10,10,0,0,0,0,0,0
MTOR40NAMSML,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40NAMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40NBM2XL,0.0,10.0,10,10,0,0,0,0,0,0
MTOR40NBM2XL399,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40NBMLAR399,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40NBMMED,0.0,8.0,8,8,0,0,0,0,0,0
MTOR40NBMMED399,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40NBMSML,2.0,10.0,12,12,0,0,0,0,0,0
MTOR40NBMSML399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40NBMXLR399,0.0,8.0,8,8,0,0,0,0,0,0
MTOR40NVM5XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40NVMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40NVMMED,0.0,16.0,16,16,0,0,0,0,0,0
MTOR40NVMSML,0.0,19.0,19,19,0,0,0,0,0,0
MTOR40OBM2XL,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40OBMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40OBMMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40OBMSML,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40OBMXLR,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40OGM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40OGMLAR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40OGMSML,11.0,10.0,21,21,0,0,0,0,0,0
MTOR40OGMXLR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR40PLM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR40PLM2XL399,24.0,10.0,34,34,0,0,0,0,0,0
MTOR40PLMLAR399,6.0,52.0,58,50,0,8,8,4,3,1
MTOR40PLMMED399,35.0,14.0,49,44,5,0,5,2,2,1
MTOR40PLMXLR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40PME2XL,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40PMELAR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR40PMEMED,7.0,15.0,22,22,0,0,0,0,0,0
MTOR40PMESML,15.0,18.0,33,33,0,0,0,0,0,0
MTOR40PMEXLR,0.0,15.0,15,15,0,0,0,0,0,0
MTOR40RVMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40SGE2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR40SGEMED,0.0,3.0,3,3,0,0,0,0,0,0
MTOR40SGESML,0.0,12.0,12,12,0,0,0,0,0,0
MTOR40SGMSML,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40SKM2XL399,0.0,28.0,28,24,0,4,4,2,2,0
MTOR40SKMLAR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SKMMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40SKMMED399,0.0,17.0,17,17,0,0,0,0,0,0
MTOR40SKMXLR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SLMSML,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40SME2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR40SMELAR,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40SMEMED,7.0,12.0,19,19,0,0,0,0,0,0
MTOR40SMESML,0.0,11.0,11,11,0,0,0,0,0,0
MTOR40SPMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40SYM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SYM2XL399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SYM3XL,0.0,47.0,47,40,0,7,7,3,3,1
MTOR40SYM4XL,0.0,47.0,47,40,0,7,7,3,3,1
MTOR40SYM5XL,0.0,51.0,51,44,0,7,7,3,3,1
MTOR40SYMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SYMLAR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SYMMED399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SYMSML,0.0,17.0,17,17,0,0,0,0,0,0
MTOR40SYMSML399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40SYMXLR,0.0,9.0,9,9,0,0,0,0,0,0
MTOR40SYMXLR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TAMMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TAMSML,0.0,5.0,5,5,0,0,0,0,0,0
MTOR40TCM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TCM5XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR40TCMMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40TCMSML,0.0,13.0,13,13,0,0,0,0,0,0
MTOR40TGM2XL,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40TGM2XL399,0.0,10.0,10,10,0,0,0,0,0,0
MTOR40TGM3XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TGM4XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40TGM5XL,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40TGMLAR,8.0,10.0,18,18,0,0,0,0,0,0
MTOR40TGMLAR399,0.0,5.0,5,5,0,0,0,0,0,0
MTOR40TGMMED,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40TGMMED399,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40TGMSML,0.0,8.0,8,8,0,0,0,0,0,0
MTOR40TGMXLR,2.0,10.0,12,12,0,0,0,0,0,0
MTOR40TGMXLR399,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40TLM2XL399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TLMLAR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TLMMED399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TLMSML399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TLMXLR399,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40TME3XL,0.0,5.0,5,5,0,0,0,0,0,0
MTOR40TME4XL,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40TME5XL,0.0,11.0,11,11,0,0,0,0,0,0
MTOR40WDM2XL,0.0,7.0,7,7,0,0,0,0,0,0
MTOR40WDMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR40WDMMED,2.0,15.0,17,17,0,0,0,0,0,0
MTOR40WDMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40WDMXLR,0.0,13.0,13,13,0,0,0,0,0,0
MTOR40WGM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR40WGMLAR,0.0,6.0,6,6,0,0,0,0,0,0
MTOR40WGMMED,0.0,4.0,4,4,0,0,0,0,0,0
MTOR40WGMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR41AGM2XL,21.0,10.0,31,31,0,0,0,0,0,0
MTOR41AGMLAR,64.0,48.0,112,72,24,16,40,19,16,5
MTOR41AGMMED,17.0,10.0,27,27,0,0,0,0,0,0
MTOR41AGMSML,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41AGMXLR,68.0,45.0,113,72,25,16,41,19,16,6
MTOR41AQLLAR2PK,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41AQLMED2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41AQLXLR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41ASMMED,0.0,38.0,38,32,0,6,6,3,2,1
MTOR41ASMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41BALXLR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41BFMLAR,0.0,5.0,5,5,0,0,0,0,0,0
MTOR41BFMMED,0.0,93.0,93,80,0,13,13,6,5,2
MTOR41BFMSML,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41BLCLAR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41BLCMED2PK,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41BLCXLR2PK,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41BLKLAR,0.0,19.0,19,19,0,0,0,0,0,0
MTOR41BLKMED,0.0,54.0,54,46,0,8,8,4,3,1
MTOR41BLM2XL004,25.0,11.0,36,36,0,0,0,0,0,0
MTOR41BLMLAR004,108.0,47.0,155,99,34,22,56,26,22,8
MTOR41BLMMED004,64.0,15.0,79,62,17,0,17,8,7,2
MTOR41BLMXLR004,68.0,47.0,115,74,25,16,41,19,16,6
MTOR41BME2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41BMELAR,0.0,4.0,4,4,0,0,0,0,0,0
MTOR41BMEMED,0.0,3.0,3,3,0,0,0,0,0,0
MTOR41BMEXLR,16.0,16.0,32,32,0,0,0,0,0,0
MTOR41BMM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41BMMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41BMMMED,0.0,12.0,12,12,0,0,0,0,0,0
MTOR41BMMSML,0.0,15.0,15,15,0,0,0,0,0,0
MTOR41BMMXLR,0.0,3.0,3,3,0,0,0,0,0,0
MTOR41BOM2XL,0.0,4.0,4,4,0,0,0,0,0,0
MTOR41BOMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41BOMMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41BOMSML,0.0,5.0,5,5,0,0,0,0,0,0
MTOR41BOMXLR,0.0,4.0,4,4,0,0,0,0,0,0
MTOR41BRLLAR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41BRLXLR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41BRMMED,0.0,35.0,35,30,0,5,5,2,2,1
MTOR41CFM2XL499,0.0,56.0,56,48,0,8,8,4,3,1
MTOR41CFMLAR499,0.0,175.0,175,150,0,25,25,12,10,3
MTOR41CFMMED499,0.0,58.0,58,50,0,8,8,4,3,1
MTOR41CFMXLR499,0.0,176.0,176,151,0,25,25,12,10,3
MTOR41COLLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41COLMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41CRBMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41DAPLAR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41DAPMED2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41DCNMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41DPM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41DPMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41DPMMED,0.0,54.0,54,46,0,8,8,4,3,1
MTOR41DPMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41DRMMED,0.0,24.0,24,20,0,4,4,2,2,0
MTOR41DUGLAR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41DUGMED2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41DUGXLR2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41FIGLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41FIGMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41GRM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR41GRMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41GRMMED,0.0,10.0,10,10,0,0,0,0,0,0
MTOR41GRMSML,0.0,15.0,15,15,0,0,0,0,0,0
MTOR41GRMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41GVMMED,0.0,42.0,42,36,0,6,6,3,2,1
MTOR41HBM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41HBMLAR,0.0,3.0,3,3,0,0,0,0,0,0
MTOR41HBMMED,0.0,4.0,4,4,0,0,0,0,0,0
MTOR41HBMXLR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41IGM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41IGMMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41IGMSML,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41IGMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41LCMMED,0.0,68.0,68,58,0,10,10,5,4,1
MTOR41LGMMED007,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41LRGLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41LRGMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41LTGMED,0.0,88.0,88,75,0,13,13,6,5,2
MTOR41LTGSML,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41MEM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR41MEMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41MEMMED,81.0,33.0,114,76,25,13,38,18,15,5
MTOR41MEMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41NBM2XL,19.0,10.0,29,29,0,0,0,0,0,0
MTOR41NBMLAR,65.0,47.0,112,72,24,16,40,19,16,5
MTOR41NBMMED,27.0,21.0,48,47,0,1,1,0,0,1
MTOR41NBMSML,0.0,11.0,11,11,0,0,0,0,0,0
MTOR41NBMXLR,65.0,45.0,110,70,24,16,40,19,16,5
MTOR41OBM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41OBMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41OBMMED,0.0,21.0,21,20,0,1,1,0,0,1
MTOR41OBMSML,0.0,13.0,13,13,0,0,0,0,0,0
MTOR41OBMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41PGNMED,0.0,9.0,9,9,0,0,0,0,0,0
MTOR41RVM2XL,0.0,5.0,5,5,0,0,0,0,0,0
MTOR41RVMLAR,0.0,9.0,9,9,0,0,0,0,0,0
MTOR41RVMMED,0.0,5.0,5,5,0,0,0,0,0,0
MTOR41SGMMED004,0.0,0.0,0,0,0,0,0,0,0,0
MTOR41STWMED2PK,0.0,2.0,2,2,0,0,0,0,0,0
MTOR41STWXLR2PK,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41SYM2XL,3.0,11.0,14,14,0,0,0,0,0,0
MTOR41SYMLAR,54.0,51.0,105,67,23,15,38,18,15,5
MTOR41SYMMED,57.0,15.0,72,56,16,0,16,8,6,2
MTOR41SYMXLR,25.0,49.0,74,63,0,11,11,5,4,2
MTOR41TGM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41TGMLAR,0.0,46.0,46,39,0,7,7,3,3,1
MTOR41TGMMED,0.0,3.0,3,3,0,0,0,0,0,0
MTOR41TGMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR41TGMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR41TLM2XL499,0.0,57.0,57,49,0,8,8,4,3,1
MTOR41TLMLAR499,0.0,174.0,174,149,0,25,25,12,10,3
MTOR41TLMMED499,0.0,59.0,59,51,0,8,8,4,3,1
MTOR41TLMXLR499,0.0,174.0,174,149,0,25,25,12,10,3
MTOR41VIM2XL499,0.0,61.0,61,52,0,9,9,4,4,1
MTOR41VIMLAR499,0.0,175.0,175,150,0,25,25,12,10,3
MTOR41VIMMED499,0.0,58.0,58,50,0,8,8,4,3,1
MTOR41VIMXLR499,0.0,243.0,243,208,0,35,35,17,14,4
MTOR41WDM2XL499,0.0,58.0,58,50,0,8,8,4,3,1
MTOR41WDMLAR499,0.0,176.0,176,151,0,25,25,12,10,3
MTOR41WDMMED499,0.0,58.0,58,50,0,8,8,4,3,1
MTOR41WDMXLR499,0.0,174.0,174,149,0,25,25,12,10,3
MTOR41WGMMED004,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47AGM2XL,16.0,44.0,60,51,0,9,9,4,4,1
MTOR47AGMLAR,25.0,50.0,75,64,0,11,11,5,4,2
MTOR47AGMMED,7.0,41.0,48,41,0,7,7,3,3,1
MTOR47AGMSML,32.0,47.0,79,66,2,11,13,6,5,2
MTOR47AGMXLR,0.0,40.0,40,34,0,6,6,3,2,1
MTOR47BCM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47BEM2XL,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47BEMLAR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47BEMMED,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47BEMSML,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47BEMXLR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47BFMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47BLM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47BLMSML,0.0,20.0,20,20,0,0,0,0,0,0
MTOR47BME2XL,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47BME2XL469,10.0,20.0,30,30,0,0,0,0,0,0
MTOR47BMELAR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47BMELAR469,86.0,65.0,151,97,32,22,54,26,21,7
MTOR47BMEMED,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47BMEMED469,57.0,35.0,92,59,20,13,33,16,13,4
MTOR47BMESML,0.0,10.0,10,10,0,0,0,0,0,0
MTOR47BMESML469,47.0,20.0,67,53,14,0,14,7,5,2
MTOR47BMEXLR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47BMEXLR469,40.0,34.0,74,53,10,11,21,10,8,3
MTOR47BMM2XL,0.0,11.0,11,11,0,0,0,0,0,0
MTOR47BMM2XL469,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47BMMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47BMMLAR469,34.0,44.0,78,63,4,11,15,7,6,2
MTOR47BMMMED,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47BMMMED469,19.0,34.0,53,45,0,8,8,4,3,1
MTOR47BMMSML,0.0,34.0,34,29,0,5,5,2,2,1
MTOR47BMMSML469,24.0,30.0,54,46,0,8,8,4,3,1
MTOR47BMMXLR,2.0,16.0,18,18,0,0,0,0,0,0
MTOR47BMMXLR469,2.0,16.0,18,18,0,0,0,0,0,0
MTOR47BRM2XL469,0.0,19.0,19,19,0,0,0,0,0,0
MTOR47BRMLAR469,61.0,52.0,113,72,25,16,41,19,16,6
MTOR47BRMMED469,34.0,35.0,69,55,4,10,14,7,5,2
MTOR47BRMSML,0.0,6.0,6,6,0,0,0,0,0,0
MTOR47BRMSML469,26.0,32.0,58,50,0,8,8,4,3,1
MTOR47BRMXLR,0.0,9.0,9,9,0,0,0,0,0,0
MTOR47BRMXLR469,16.0,24.0,40,36,0,4,4,2,2,0
MTOR47CEM2XL,0.0,7.0,7,7,0,0,0,0,0,0
MTOR47CEMMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47CFM2XL,31.0,12.0,43,42,1,0,1,0,0,1
MTOR47CFMLAR,15.0,10.0,25,25,0,0,0,0,0,0
MTOR47CFMMED,15.0,10.0,25,25,0,0,0,0,0,0
MTOR47CFMSML,76.0,26.0,102,74,22,6,28,13,11,4
MTOR47CFMXLR,0.0,7.0,7,7,0,0,0,0,0,0
MTOR47CME2XL469,17.0,20.0,37,37,0,0,0,0,0,0
MTOR47CMELAR469,91.0,67.0,158,101,34,23,57,27,22,8
MTOR47CMEMED469,70.0,35.0,105,67,23,15,38,18,15,5
MTOR47CMESML469,39.0,20.0,59,50,9,0,9,4,4,1
MTOR47CMEXLR469,45.0,35.0,80,53,15,12,27,13,10,4
MTOR47CNM2XL,0.0,6.0,6,6,0,0,0,0,0,0
MTOR47CNMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47CNMMED,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47CNMSML,0.0,7.0,7,7,0,0,0,0,0,0
MTOR47CNMXLR,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47DCMSML,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47DPM2XL,0.0,6.0,6,6,0,0,0,0,0,0
MTOR47DPMSML,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47DPMXLR,0.0,29.0,29,25,0,4,4,2,2,0
MTOR47DRM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47DRMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47DRMSML,0.0,19.0,19,19,0,0,0,0,0,0
MTOR47FGM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47FGMMED,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47FGMSML,0.0,8.0,8,8,0,0,0,0,0,0
MTOR47FGMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47GRM2XL,0.0,7.0,7,7,0,0,0,0,0,0
MTOR47GRMLAR,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47GRMMED,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47GRMSML,0.0,17.0,17,17,0,0,0,0,0,0
MTOR47GRMXLR,0.0,8.0,8,8,0,0,0,0,0,0
MTOR47GVM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47GVM2XL469,0.0,21.0,21,20,0,1,1,0,0,1
MTOR47GVMLAR469,45.0,60.0,105,75,15,15,30,14,12,4
MTOR47GVMMED469,22.0,42.0,64,55,0,9,9,4,4,1
MTOR47GVMSML469,36.0,28.0,64,50,6,8,14,7,5,2
MTOR47GVMXLR469,0.0,43.0,43,37,0,6,6,3,2,1
MTOR47IGM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47IGMLAR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47IGMMED,0.0,8.0,8,8,0,0,0,0,0,0
MTOR47IGMSML,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47IGMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47LCM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47LCMLAR,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47LCMSML,0.0,21.0,21,20,0,1,1,0,0,1
MTOR47LGM2XL,18.0,50.0,68,58,0,10,10,5,4,1
MTOR47LGM2XL469,45.0,14.0,59,46,13,0,13,6,5,2
MTOR47LGMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47LGMLAR449,12.0,55.0,67,57,0,10,10,5,4,1
MTOR47LGMLAR469,135.0,46.0,181,116,39,26,65,31,25,9
MTOR47LGMMED,22.0,42.0,64,55,0,9,9,4,4,1
MTOR47LGMMED469,90.0,20.0,110,86,24,0,24,11,9,4
MTOR47LGMSML,0.0,8.0,8,8,0,0,0,0,0,0
MTOR47LGMSML449,36.0,49.0,85,67,6,12,18,8,7,3
MTOR47LGMSML469,52.0,14.0,66,52,14,0,14,7,5,2
MTOR47LGMXLR449,11.0,53.0,64,55,0,9,9,4,4,1
MTOR47LGMXLR469,88.0,23.0,111,84,24,3,27,13,10,4
MTOR47MEM2XL,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47MEMLAR,0.0,14.0,14,14,0,0,0,0,0,0
MTOR47MEMMED,0.0,14.0,14,14,0,0,0,0,0,0
MTOR47MEMSML,0.0,12.0,12,12,0,0,0,0,0,0
MTOR47MEMXLR,0.0,13.0,13,13,0,0,0,0,0,0
MTOR47NAM2XL,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47NAMMED,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47NAMSML,0.0,7.0,7,7,0,0,0,0,0,0
MTOR47NAMXLR,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47NBM2XL,25.0,24.0,49,45,0,4,4,2,2,0
MTOR47NBMLAR,0.0,6.0,6,6,0,0,0,0,0,0
MTOR47NBMMED,12.0,18.0,30,30,0,0,0,0,0,0
MTOR47NBMSML,56.0,75.0,131,86,26,19,45,21,18,6
MTOR47NBMXLR,6.0,12.0,18,18,0,0,0,0,0,0
MTOR47NVM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47NVMMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47OBM2XL,30.0,26.0,56,50,0,6,6,3,2,1
MTOR47OBMLAR,25.0,23.0,48,45,0,3,3,1,1,1
MTOR47OBMMED,10.0,11.0,21,21,0,0,0,0,0,0
MTOR47OBMSML,50.0,10.0,60,47,13,0,13,6,5,2
MTOR47OBMXLR,14.0,19.0,33,33,0,0,0,0,0,0
MTOR47OGM2XL,0.0,14.0,14,14,0,0,0,0,0,0
MTOR47OGMLAR,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47OGMMED,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47OGMSML,0.0,6.0,6,6,0,0,0,0,0,0
MTOR47OGMXLR,0.0,15.0,15,15,0,0,0,0,0,0
MTOR47RSM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTOR47SBM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47SBMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MTOR47SLM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47SLMLAR,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47SLMMED,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47SLMSML,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47SLMXLR,0.0,4.0,4,4,0,0,0,0,0,0
MTOR47SYM2XL,35.0,20.0,55,50,5,0,5,2,2,1
MTOR47SYMLAR,2.0,12.0,14,14,0,0,0,0,0,0
MTOR47SYMMED,33.0,11.0,44,41,3,0,3,1,1,1
MTOR47SYMSML,40.0,72.0,112,86,10,16,26,12,10,4
MTOR47SYMXLR,47.0,15.0,62,49,13,0,13,6,5,2
MTOR47TGM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MTOR47TGMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MTOR47TGMMED,0.0,10.0,10,10,0,0,0,0,0,0
MTOR47TGMSML,1.0,20.0,21,21,0,0,0,0,0,0
MTOR47TGMXLR,0.0,7.0,7,7,0,0,0,0,0,0
MTOR47TLM2XL,42.0,13.0,55,43,12,0,12,6,5,1
MTOR47TLM2XL469,43.0,20.0,63,50,13,0,13,6,5,2
MTOR47TLMLAR,0.0,5.0,5,5,0,0,0,0,0,0
MTOR47TLMLAR469,123.0,67.0,190,122,41,27,68,32,26,10
MTOR47TLMMED,1.0,13.0,14,14,0,0,0,0,0,0
MTOR47TLMMED469,85.0,33.0,118,80,25,13,38,18,15,5
MTOR47TLMSML,42.0,21.0,63,50,12,1,13,6,5,2
MTOR47TLMSML469,53.0,15.0,68,54,14,0,14,7,5,2
